Victims,Crime,City,Zip Code,Place,Latitude,Longitude,Police District Number,Location
1,Motor Vehicle Theft,ROCKVILLE,20851,Parking Lot - Commercial,39.07551,-77.1146,1D,"(39.0755, -77.1146)"
1,Counterfeiting/Forgery,SILVER SPRING,20910,Check Cashing Est.,38.98517,-77.0268,3D,"(38.9852, -77.0268)"
1,Drug/Narcotic Violations,GERMANTOWN,20874,Residence - Apartment/Condo,39.16706289,-77.26352363,5D,"(39.1671, -77.2635)"
1,Burglary/Breaking and Entering,GERMANTOWN,20874,Residence - Apartment/Condo,39.1928,-77.263,5D,"(39.1928, -77.263)"
1,Shoplifting,SILVER SPRING,20904,Retail - Drug Store/Pharmacy,39.03984,-76.9907,3D,"(39.0398, -76.9907)"
1,All Other Offenses,POTOMAC,20854,School - Elementary/Secondary,39.03082,-77.1732,1D,"(39.0308, -77.1732)"
1,Shoplifting,GAITHERSBURG,20877,Retail - Department/Discount Store,39.15055,-77.205,6D,"(39.1506, -77.205)"
1,Theft of Motor Vehicle Parts or Accessories,GAITHERSBURG,20878,Residence - Other,39.14600937,-77.22825636,6D,"(39.146, -77.2283)"
1,Theft From Motor Vehicle,POTOMAC,20854,Residence - Single Family,39.01747,-77.2007,2D,"(39.0175, -77.2007)"
1,Shoplifting,BETHESDA,20817,Retail - Mall,39.02207,-77.1474,2D,"(39.0221, -77.1474)"
1,All Other Offenses,OLNEY,20832,Residence -Townhouse/Duplex,39.15117,-77.0814,4D,"(39.1512, -77.0814)"
1,Burglary/Breaking and Entering,GERMANTOWN,20874,Residence - Apartment/Condo,39.17862,-77.2633,5D,"(39.1786, -77.2633)"
1,All Other Offenses,BOYDS,20841,Residence - Single Family,39.19298,-77.3246,5D,"(39.193, -77.3246)"
1,False Pretenses/Swindle/Confidence Game,BETHESDA,20817,Other/Unknown,38.97167373,-77.14303859,2D,"(38.9717, -77.143)"
1,All Other Offenses,DERWOOD,20855,Residence - Single Family,39.14348,-77.146,6D,"(39.1435, -77.146)"
1,Theft from Building,BETHESDA,20814,Restaurant,38.98931,-77.0981,2D,"(38.9893, -77.0981)"
1,Simple Assault,POTOMAC,20854,Park,39.06099,-77.1585,1D,"(39.061, -77.1585)"
1,Runaway,GERMANTOWN,20874,Residence -Townhouse/Duplex,39.19781,-77.2697,5D,"(39.1978, -77.2697)"
1,All Other Offenses,POTOMAC,20854,Residence - Single Family,39.06497562,-77.16732771,1D,"(39.065, -77.1673)"
1,Simple Assault,CLARKSBURG,20871,Residence - Apartment/Condo,39.2227,-77.2863,5D,"(39.2227, -77.2863)"
1,Drug/Narcotic Violations,SILVER SPRING,20901,Street - In vehicle,39.03775,-76.9897,3D,"(39.0378, -76.9897)"
1,Trespass of Real Property,SILVER SPRING,20906,Retail - Other,39.07828,-77.0719,4D,"(39.0783, -77.0719)"
1,Burglary/Breaking and Entering,SILVER SPRING,20902,Residence - Single Family,39.04307,-77.0603,4D,"(39.0431, -77.0603)"
1,All Other Offenses,GAITHERSBURG,20877,Parking Lot - Residential,39.14401,-77.1707,6D,"(39.144, -77.1707)"
1,Motor Vehicle Theft,OLNEY,20832,Parking Lot - Residential,39.16207,-77.0975,4D,"(39.1621, -77.0975)"
1,Aggravated Assault,BURTONSVILLE,20866,Residence -Townhouse/Duplex,39.08896,-76.9343,3D,"(39.089, -76.9343)"
1,Simple Assault,SILVER SPRING,20910,Residence - Apartment/Condo,39.00132,-77.0411,3D,"(39.0013, -77.0411)"
1,Shoplifting,SILVER SPRING,20904,Grocery/Supermarket,39.03984,-76.9907,3D,"(39.0398, -76.9907)"
1,Shoplifting,SILVER SPRING,20910,Convenience Store,38.99019,-77.0299,3D,"(38.9902, -77.0299)"
1,"Family Offenses, NonViolent",BURTONSVILLE,20866,Residence -Townhouse/Duplex,39.08896,-76.9343,3D,"(39.089, -76.9343)"
1,All Other Offenses,ROCKVILLE,20850,School - Elementary/Secondary,39.07673,-77.1831,1D,"(39.0767, -77.1831)"
1,All Other Offenses,ROCKVILLE,20850,Street - Residential,39.07673,-77.1831,1D,"(39.0767, -77.1831)"
1,All Other Offenses,SILVER SPRING,20783,Gas Station,39.0405204,-77.04453383,4D,"(39.0405, -77.0445)"
1,Destruction/Damage/Vandalism of Property,TAKOMA PARK,20912,Other/Unknown,38.97778396,-77.00738698,8D,"(38.9778, -77.0074)"
2,Simple Assault,GAITHERSBURG,20878,Residence - Apartment/Condo,39.13861,-77.2269,6D,"(39.1386, -77.2269)"
1,All Other Offenses,GAITHERSBURG,20879,Parking Lot - Residential,39.15473,-77.1695,6D,"(39.1547, -77.1695)"
1,False Pretenses/Swindle/Confidence Game,TAKOMA PARK,20912,Bank - ATM,38.98190363,-77.01667891,8D,"(38.9819, -77.0167)"
2,Simple Assault,SILVER SPRING,20906,Residence - Apartment/Condo,39.09103,-77.0634,4D,"(39.091, -77.0634)"
1,Simple Assault,ROCKVILLE,20853,Residence -Townhouse/Duplex,39.0772,-77.0822,4D,"(39.0772, -77.0822)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20906,Residence - Driveway,39.05354,-77.0854,4D,"(39.0535, -77.0854)"
1,Shoplifting,KENSINGTON,20895,Grocery/Supermarket,39.03745,-77.0585,4D,"(39.0375, -77.0585)"
1,Shoplifting,GAITHERSBURG,20878,Retail - Other,39.14195,-77.2175,6D,"(39.142, -77.2175)"
1,"Family Offenses, NonViolent",ROCKVILLE,20850,Residence - Single Family,39.09595,-77.1354,1D,"(39.096, -77.1354)"
1,Motor Vehicle Theft,CHEVY CHASE,20815,Parking Garage - Residential,38.96187,-77.0863,2D,"(38.9619, -77.0863)"
1,All Other Offenses,OLNEY,20832,Residence - Single Family,39.15307,-77.0921,4D,"(39.1531, -77.0921)"
1,Simple Assault,ROCKVILLE,20853,Residence - Single Family,39.10512394,-77.10179674,4D,"(39.1051, -77.1018)"
1,Identity Theft,GERMANTOWN,20876,Residence - Single Family,39.19852509,-77.23911627,5D,"(39.1985, -77.2391)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20904,Street - In vehicle,39.04173,-76.9848,3D,"(39.0417, -76.9848)"
1,All Other Offenses,GAITHERSBURG,20878,Government Building,39.11304,-77.2363,6D,"(39.113, -77.2363)"
2,Simple Assault,GERMANTOWN,20874,Residence - Apartment/Condo,39.17862,-77.2633,5D,"(39.1786, -77.2633)"
1,Simple Assault,ROCKVILLE,20852,Residence - Apartment/Condo,39.06341,-77.1188,1D,"(39.0634, -77.1188)"
1,All Other Offenses,SILVER SPRING,20904,Residence - Single Family,0,0,3D,"(0.0, 0.0)"
1,Theft from Building,BETHESDA,20814,Grocery/Supermarket,38.98103,-77.0988,2D,"(38.981, -77.0988)"
1,All Other Offenses,SILVER SPRING,20910,Hotel/Motel/Etc.,38.98701,-77.0295,3D,"(38.987, -77.0295)"
1,Identity Theft,SILVER SPRING,20906,Other/Unknown,39.07656,-77.0726,4D,"(39.0766, -77.0726)"
1,Simple Assault,ROCKVILLE,20852,Restaurant,39.06023,-77.1213,1D,"(39.0602, -77.1213)"
1,Motor Vehicle Theft,BETHESDA,20814,Parking Lot - Residential,39.01484,-77.103,2D,"(39.0148, -77.103)"
1,Destruction/Damage/Vandalism of Property,BOYDS,20841,Residence - Other,39.18437,-77.312,5D,"(39.1844, -77.312)"
1,All Other Offenses,GAITHERSBURG,20879,Auto Dealership,39.15761,-77.218,6D,"(39.1576, -77.218)"
1,Identity Theft,GERMANTOWN,20874,Cyberspace,39.19418,-77.2866,5D,"(39.1942, -77.2866)"
1,Theft of Motor Vehicle Parts or Accessories,CHEVY CHASE,20815,Parking Lot - Residential,38.99549,-77.0697,2D,"(38.9955, -77.0697)"
1,Destruction/Damage/Vandalism of Property,GAITHERSBURG,20878,Parking Lot - Commercial,39.11641,-77.1978,6D,"(39.1164, -77.1978)"
1,Identity Theft,SILVER SPRING,20861,Cyberspace,39.12415633,-77.00639893,4D,"(39.1242, -77.0064)"
1,Destruction/Damage/Vandalism of Property,OLNEY,20832,Parking Lot - Residential,39.15460729,-77.06266739,4D,"(39.1546, -77.0627)"
1,Shoplifting,GAITHERSBURG,20877,Grocery/Supermarket,39.1502735,-77.2044846,6D,"(39.1503, -77.2045)"
1,Trespass of Real Property,BOYDS,20841,Residence - Other,39.18437,-77.312,5D,"(39.1844, -77.312)"
1,Motor Vehicle Theft,SILVER SPRING,20904,Street - Residential,39.08997044,-76.93967159,3D,"(39.09, -76.9397)"
1,All Other Offenses,KENSINGTON,20895,Park,39.02249,-77.0704,2D,"(39.0225, -77.0704)"
1,Theft from Building,ROCKVILLE,20850,Residence - Apartment/Condo,39.0858339,-77.15293958,1D,"(39.0858, -77.1529)"
1,Motor Vehicle Theft,SILVER SPRING,20902,Parking Lot - Commercial,39.03965,-77.0501,4D,"(39.0397, -77.0501)"
2,Simple Assault,GAITHERSBURG,20877,Residence - Apartment/Condo,39.1301,-77.2036,6D,"(39.1301, -77.2036)"
1,All Other Offenses,DERWOOD,20855,Residence - Single Family,39.13592,-77.1477,6D,"(39.1359, -77.1477)"
1,Driving Under the Influence,GAITHERSBURG,20879,Street - In vehicle,39.15929332,-77.2191774,6D,"(39.1593, -77.2192)"
1,Theft of Motor Vehicle Parts or Accessories,CHEVY CHASE,20815,Parking Garage - Commercial,38.96123,-77.0866,2D,"(38.9612, -77.0866)"
1,Theft From Motor Vehicle,BETHESDA,20817,Residence - Driveway,38.98274,-77.1181,2D,"(38.9827, -77.1181)"
1,Counterfeiting/Forgery,POTOMAC,20854,Other/Unknown,39.02572,-77.2021,2D,"(39.0257, -77.2021)"
1,All Other Offenses,GAITHERSBURG,20878,Other/Unknown,39.11317,-77.1978,6D,"(39.1132, -77.1978)"
1,Theft from Building,BETHESDA,20814,Retail - Drug Store/Pharmacy,39.01599902,-77.10198726,2D,"(39.016, -77.102)"
1,Destruction/Damage/Vandalism of Property,GAITHERSBURG,20877,Parking Lot - Residential,39.14075263,-77.19536982,6D,"(39.1408, -77.1954)"
1,All other Larceny,SILVER SPRING,20902,Residence - Other,39.03101175,-77.03941109,4D,"(39.031, -77.0394)"
1,All Other Offenses,SILVER SPRING,20902,Air/Bus/Train/Metro Terminal,39.03621262,-77.04988092,4D,"(39.0362, -77.0499)"
1,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,20906,Parking Lot - Residential,39.07656,-77.0726,4D,"(39.0766, -77.0726)"
1,All Other Offenses,BETHESDA,20817,Residence - Single Family,38.98704518,-77.13217522,2D,"(38.987, -77.1322)"
1,Credit Card/Automatic Teller Machine Fraud,SILVER SPRING,20906,Other/Unknown,39.07678673,-77.0392317,4D,"(39.0768, -77.0392)"
1,All Other Offenses,GAITHERSBURG,20879,Parking Lot - Commercial,39.17208,-77.1813,6D,"(39.1721, -77.1813)"
1,Identity Theft,SILVER SPRING,20902,Other/Unknown,39.04682244,-77.05992247,4D,"(39.0468, -77.0599)"
1,False Pretenses/Swindle/Confidence Game,MONTGOMERY VILLAGE,20886,Other/Unknown,39.1736457,-77.19666917,6D,"(39.1736, -77.1967)"
1,All other Larceny,SILVER SPRING,20904,Other/Unknown,39.04166017,-76.98130718,3D,"(39.0417, -76.9813)"
1,Sexual Assault With An Object,ROCKVILLE,20852,Residence - Apartment/Condo,39.06393,-77.13,1D,"(39.0639, -77.13)"
1,Destruction/Damage/Vandalism of Property,ROCKVILLE,20853,Residence - Single Family,0,0,4D,"(0.0, 0.0)"
1,Drug/Narcotic Violations,SILVER SPRING,20905,Residence - Single Family,39.0953,-76.9691,4D,"(39.0953, -76.9691)"
1,Burglary/Breaking and Entering,ROCKVILLE,20852,Restaurant,0,0,1D,"(0.0, 0.0)"
1,Driving Under the Influence,SILVER SPRING,20902,Street - In vehicle,0,0,4D,"(0.0, 0.0)"
1,Aggravated Assault,SILVER SPRING,20910,Other/Unknown,39.01613495,-77.03294452,3D,"(39.0161, -77.0329)"
1,Theft From Motor Vehicle,SILVER SPRING,20904,Parking Lot - Residential,39.08013,-76.9359,3D,"(39.0801, -76.9359)"
1,False Pretenses/Swindle/Confidence Game,SILVER SPRING,20905,Residence - Single Family,39.11233,-76.9705,4D,"(39.1123, -76.9705)"
1,Destruction/Damage/Vandalism of Property,GAITHERSBURG,20878,Street - Residential,39.1114805,-77.19800652,6D,"(39.1115, -77.198)"
1,All Other Offenses,,20912,Residence - Yard,38.97120346,-77.00947547,8D,"(38.9712, -77.0095)"
1,Credit Card/Automatic Teller Machine Fraud,DAMASCUS,20872,Retail - Other,39.31946,-77.1981,5D,"(39.3195, -77.1981)"
1,Stolen Property Offenses,BETHESDA,20816,Convenience Store,38.9629653,-77.10095801,2D,"(38.963, -77.101)"
1,All Other Offenses,OLNEY,20832,Street - Other,39.15361,-77.0691,4D,"(39.1536, -77.0691)"
1,Disorderly Conduct,GAITHERSBURG,20877,Residence - Yard,39.14447245,-77.17106453,6D,"(39.1445, -77.1711)"
1,Destruction/Damage/Vandalism of Property,GAITHERSBURG,20877,Residence - Apartment/Condo,39.14581215,-77.19252629,6D,"(39.1458, -77.1925)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20906,Parking Lot - Residential,39.08683703,-77.07384704,4D,"(39.0868, -77.0738)"
1,Weapon Law Violations,ROCKVILLE,20852,Hotel/Motel/Etc.,39.06195,-77.1228,1D,"(39.062, -77.1228)"
1,Driving Under the Influence,GAITHERSBURG,20882,Street - In vehicle,39.19934,-77.1957,5D,"(39.1993, -77.1957)"
1,All other Larceny,MONTGOMERY VILLAGE,20886,Residence - Other,39.15770599,-77.19571698,6D,"(39.1577, -77.1957)"
1,Motor Vehicle Theft,BURTONSVILLE,20866,Street - Residential,39.1047267,-76.92203774,3D,"(39.1047, -76.922)"
2,All Other Offenses,CLARKSBURG,20871,Residence -Townhouse/Duplex,39.21461,-77.2948,5D,"(39.2146, -77.2948)"
1,Destruction/Damage/Vandalism of Property,TAKOMA PARK,20912,Parking Lot - Residential,38.98880595,-77.00545093,8D,"(38.9888, -77.0055)"
1,Theft From Motor Vehicle,GERMANTOWN,20874,Parking Lot - Residential,39.1941688,-77.27428779,5D,"(39.1942, -77.2743)"
2,Simple Assault,GAITHERSBURG,20877,Parking Lot - Residential,39.14849,-77.1999,6D,"(39.1485, -77.1999)"
1,Destruction/Damage/Vandalism of Property,GERMANTOWN,20874,Parking Lot - Residential,39.1941688,-77.27428779,5D,"(39.1942, -77.2743)"
1,All Other Offenses,ROCKVILLE,20850,Hospital/Emergency Care Center,39.09661565,-77.19932214,6D,"(39.0966, -77.1993)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20910,Parking Garage - Commercial,38.99738946,-77.03178527,3D,"(38.9974, -77.0318)"
1,,SILVER SPRING,20910,Parking Lot - County,38.9906447,-77.02667522,3D,"(38.9906, -77.0267)"
1,Theft from Building,GAITHERSBURG,20878,Restaurant,39.14191,-77.2169,6D,"(39.1419, -77.2169)"
1,All Other Offenses,GLEN ECHO,20812,Residence - Single Family,38.97042,-77.1429,2D,"(38.9704, -77.1429)"
1,Simple Assault,ROCKVILLE,20850,Hospital/Emergency Care Center,39.10023662,-77.20117855,6D,"(39.1002, -77.2012)"
1,All Other Offenses,GAITHERSBURG,20877,Other/Unknown,39.15158,-77.1885,6D,"(39.1516, -77.1885)"
2,Simple Assault,ROCKVILLE,20850,Residence - Apartment/Condo,39.07533,-77.1529,1D,"(39.0753, -77.1529)"
1,Destruction/Damage/Vandalism of Property,ROCKVILLE,20850,Residence - Apartment/Condo,39.07533,-77.1529,1D,"(39.0753, -77.1529)"
1,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,20902,Street - Residential,39.05626603,-77.07049321,4D,"(39.0563, -77.0705)"
1,Destruction/Damage/Vandalism of Property,BETHESDA,20814,Parking Garage - County,0,0,2D,"(0.0, 0.0)"
1,All Other Offenses,ROCKVILLE,20852,Residence - Nursing Home,39.05273,-77.1228,1D,"(39.0527, -77.1228)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20904,Parking Lot - Residential,39.04166017,-76.98130718,3D,"(39.0417, -76.9813)"
1,Forcible Rape,ROCKVILLE,20852,Residence - Single Family,39.07667,-77.1432,1D,"(39.0767, -77.1432)"
1,Destruction/Damage/Vandalism of Property,MONTGOMERY VILLAGE,20879,Parking Lot - Commercial,39.18772654,-77.18674805,6D,"(39.1877, -77.1867)"
1,All Other Offenses,ROCKVILLE,20851,Government Building,39.07917,-77.1343,1D,"(39.0792, -77.1343)"
1,All Other Offenses,MONTGOMERY VILLAGE,20886,Residence - Single Family,39.16852,-77.1981,6D,"(39.1685, -77.1981)"
1,False Pretenses/Swindle/Confidence Game,GAITHERSBURG,20878,Residence - Apartment/Condo,39.1436822,-77.22376443,6D,"(39.1437, -77.2238)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20905,Parking Lot - Commercial,39.13137249,-76.99285987,4D,"(39.1314, -76.9929)"
1,Identity Theft,GAITHERSBURG,20877,Cyberspace,39.14647769,-77.1849146,6D,"(39.1465, -77.1849)"
1,Theft from Building,SILVER SPRING,20902,Residence - Single Family,39.02238,-77.0465,3D,"(39.0224, -77.0465)"
1,All Other Offenses,GERMANTOWN,20874,Residence - Apartment/Condo,39.14668,-77.2759,5D,"(39.1467, -77.2759)"
1,Shoplifting,ROCKVILLE,20852,Retail - Beauty/Barber Shop,39.06279001,-77.12479456,1D,"(39.0628, -77.1248)"
1,Theft From Motor Vehicle,SILVER SPRING,20906,Residence - Driveway,39.07410154,-77.06144423,4D,"(39.0741, -77.0614)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20906,Residence - Driveway,39.07410154,-77.06144423,4D,"(39.0741, -77.0614)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20904,Residence - Driveway,39.0619921,-76.97778577,3D,"(39.062, -76.9778)"
1,All Other Offenses,GAITHERSBURG,20879,Other/Unknown,39.15473,-77.1695,6D,"(39.1547, -77.1695)"
1,Theft From Motor Vehicle,CHEVY CHASE,20815,Street - Residential,38.98506,-77.0691,2D,"(38.9851, -77.0691)"
1,Credit Card/Automatic Teller Machine Fraud,GAITHERSBURG,20877,Bank/S&L/Credit Union,0,0,6D,"(0.0, 0.0)"
1,All other Larceny,CHEVY CHASE,20815,Other/Unknown,38.97925187,-77.0930038,2D,"(38.9793, -77.093)"
1,Counterfeiting/Forgery,CHEVY CHASE,20815,Other/Unknown,38.97925187,-77.0930038,2D,"(38.9793, -77.093)"
1,All Other Offenses,SILVER SPRING,20910,Parking Lot - Commercial,39.00123,-77.0559,2D,"(39.0012, -77.0559)"
1,Identity Theft,ROCKVILLE,20850,Cyberspace,39.06797,-77.2088,1D,"(39.068, -77.2088)"
1,All Other Offenses,OLNEY,20832,Hospital/Emergency Care Center,39.15425782,-77.05697518,4D,"(39.1543, -77.057)"
1,Identity Theft,GAITHERSBURG,20878,Cyberspace,39.12301,-77.2115,6D,"(39.123, -77.2115)"
1,False Pretenses/Swindle/Confidence Game,SILVER SPRING,20910,Restaurant,38.99686367,-77.02542388,3D,"(38.9969, -77.0254)"
1,All Other Offenses,BETHESDA,20814,Residence - Apartment/Condo,39.01431818,-77.10118654,2D,"(39.0143, -77.1012)"
1,Theft from Building,GERMANTOWN,20874,Grocery/Supermarket,39.17755152,-77.27119414,5D,"(39.1776, -77.2712)"
1,Credit Card/Automatic Teller Machine Fraud,GERMANTOWN,20874,Other/Unknown,39.17755152,-77.27119414,5D,"(39.1776, -77.2712)"
1,All other Larceny,SILVER SPRING,20906,Pool,39.07855083,-77.03455727,4D,"(39.0786, -77.0346)"
1,Simple Assault,SILVER SPRING,20910,Street - Commercial,38.99887,-77.0271,3D,"(38.9989, -77.0271)"
1,All other Larceny,ROCKVILLE,20850,Residence - Other,39.07883,-77.1664,1D,"(39.0788, -77.1664)"
1,All Other Offenses,OLNEY,20832,Residence - Single Family,39.14145,-77.0629,4D,"(39.1414, -77.0629)"
1,All Other Offenses,SILVER SPRING,20910,Hospital/Emergency Care Center,39.01465,-77.0353,3D,"(39.0147, -77.0353)"
1,Counterfeiting/Forgery,BURTONSVILLE,20866,Other/Unknown,39.09347,-76.9207,3D,"(39.0935, -76.9207)"
1,Simple Assault,SILVER SPRING,20904,Street - Residential,39.05099,-76.9929,3D,"(39.051, -76.9929)"
1,Identity Theft,SILVER SPRING,20902,Other/Unknown,39.03243,-77.049,4D,"(39.0324, -77.049)"
1,Theft From Motor Vehicle,GAITHERSBURG,20877,Parking Lot - Residential,39.13476849,-77.20853349,6D,"(39.1348, -77.2085)"
1,Aggravated Assault,GAITHERSBURG,20877,Parking Lot - Residential,39.14532,-77.1632,6D,"(39.1453, -77.1632)"
1,Not Mapped,GAITHERSBURG,20878,Restaurant,39.11414883,-77.19702448,6D,"(39.1141, -77.197)"
1,Shoplifting,CHEVY CHASE,20815,Restaurant,38.96123,-77.0866,2D,"(38.9612, -77.0866)"
1,Theft of Motor Vehicle Parts or Accessories,KENSINGTON,20895,Other/Unknown,39.03657,-77.0677,2D,"(39.0366, -77.0677)"
1,Robbery,SILVER SPRING,20904,Street - Commercial,39.04557,-76.9919,3D,"(39.0456, -76.9919)"
1,Identity Theft,ROCKVILLE,20852,Other/Unknown,39.05877,-77.105,1D,"(39.0588, -77.105)"
1,All Other Offenses,SILVER SPRING,20901,Street - Commercial,39.03254,-77.0033,3D,"(39.0325, -77.0033)"
1,Burglary/Breaking and Entering,TAKOMA PARK,20912,School - Elementary/Secondary,38.97104,-76.9986,TPPD,"(38.971, -76.9986)"
1,Destruction/Damage/Vandalism of Property,BETHESDA,20817,Parking Lot - Commercial,39.02646,-77.1441,2D,"(39.0265, -77.1441)"
1,Credit Card/Automatic Teller Machine Fraud,ROCKVILLE,20850,Other/Unknown,39.09138,-77.1398,1D,"(39.0914, -77.1398)"
1,False Pretenses/Swindle/Confidence Game,GAITHERSBURG,20878,Other/Unknown,0,0,6D,"(0.0, 0.0)"
1,Identity Theft,POTOMAC,20854,Other/Unknown,39.05795,-77.1581,1D,"(39.0579, -77.1581)"
1,Theft From Motor Vehicle,SILVER SPRING,20906,Residence - Driveway,39.06262,-77.0756,4D,"(39.0626, -77.0756)"
3,Fondling,SILVER SPRING,20902,Residence - Nursing Home,39.03565,-77.0259,4D,"(39.0356, -77.0259)"
1,Shoplifting,GERMANTOWN,20876,Retail - Department/Discount Store,39.19961,-77.2459,5D,"(39.1996, -77.2459)"
1,Theft From Motor Vehicle,GERMANTOWN,20874,Parking Garage - Commercial,39.18059,-77.2683,5D,"(39.1806, -77.2683)"
1,Credit Card/Automatic Teller Machine Fraud,GERMANTOWN,20874,Other/Unknown,39.18059,-77.2683,5D,"(39.1806, -77.2683)"
1,Burglary/Breaking and Entering,SILVER SPRING,20902,Residence - Apartment/Condo,39.05669,-77.0482,4D,"(39.0567, -77.0482)"
1,Burglary/Breaking and Entering,SILVER SPRING,20902,Residence - Apartment/Condo,39.05669,-77.0482,4D,"(39.0567, -77.0482)"
1,Arson,BETHESDA,20814,Other/Unknown,38.98986651,-77.09641407,2D,"(38.9899, -77.0964)"
1,All Other Offenses,GERMANTOWN,20876,Gas Station,39.16937,-77.2347,5D,"(39.1694, -77.2347)"
1,False Pretenses/Swindle/Confidence Game,ROCKVILLE,20852,Restaurant,0,0,1D,"(0.0, 0.0)"
1,Destruction/Damage/Vandalism of Property,GAITHERSBURG,20877,Residence - Single Family,39.14906,-77.1755,6D,"(39.1491, -77.1755)"
1,Theft From Motor Vehicle,GERMANTOWN,20874,Residence - Other,39.19329,-77.2778,5D,"(39.1933, -77.2778)"
1,Identity Theft,GAITHERSBURG,20877,Cyberspace,39.14893,-77.2077,6D,"(39.1489, -77.2077)"
1,False Pretenses/Swindle/Confidence Game,SILVER SPRING,20902,Other/Unknown,39.01739,-77.0421,3D,"(39.0174, -77.0421)"
1,All Other Offenses,GAITHERSBURG,20878,Residence - Apartment/Condo,39.1274,-77.2094,6D,"(39.1274, -77.2094)"
1,Driving Under the Influence,GERMANTOWN,20876,Street - In vehicle,0,0,5D,"(0.0, 0.0)"
1,All Other Offenses,GERMANTOWN,20876,Hospital/Emergency Care Center,39.18056,-77.2439,5D,"(39.1806, -77.2439)"
1,Identity Theft,ROCKVILLE,20853,Other/Unknown,39.09316,-77.0946,4D,"(39.0932, -77.0946)"
1,Shoplifting,BETHESDA,20817,Retail - Other,39.02646,-77.1441,2D,"(39.0265, -77.1441)"
1,All Other Offenses,SILVER SPRING,20905,Residence - Single Family,39.10453,-76.9566,4D,"(39.1045, -76.9566)"
1,All Other Offenses,SILVER SPRING,20905,Residence - Single Family,39.08531,-76.966,3D,"(39.0853, -76.966)"
1,Extortion/Blackmail,OLNEY,20832,Residence - Single Family,39.14621,-77.0657,4D,"(39.1462, -77.0657)"
